PerformanceId,JokeId,TimeStamp,Pitch,Intensity,HumanScore,HumanScorePostJokeOnly
8,135,1.0,0,68.853,-1,-1
8,135,1.25,0,68.644,-1,-1
8,135,1.5,0,68.293,-1,-1
8,135,1.75,0,68.842,-1,-1
8,135,2.0,0,69.585,-1,-1
8,9,0.25,0,71.426,0,0
8,9,0.5,266.174,79.915,0,0
8,9,0.75,0,72.066,0,0
8,9,1.0,0,75.123,0,0
8,9,1.25,0,73.594,0,0
8,9,1.5,143.94,77.053,0,0
8,9,1.75,176.746,79.336,0,0
8,9,2.0,261.427,81.663,0,0
8,9,2.25,0,79.337,0,0
8,9,2.5,121.463,75.376,0,0
8,9,2.75,0,69.575,0,0
8,9,3.0,0,71.598,0,0
8,9,3.25,0,71.484,0,0
8,9,3.5,268.519,72.554,0,0
8,9,3.75,0,69.858,0,0
8,9,4.0,0,69.325,0,0
8,9,4.25,0,69.288,0,0
8,9,4.5,0,68.002,0,0
8,9,4.75,0,68.417,0,0
8,9,5.0,0,71.317,0,0
8,9,5.25,0,69.019,0,0
8,10,0.25,0,69.558,1,1
8,10,0.5,272.551,89.235,1,1
8,10,0.75,169.797,79.169,1,1
8,10,1.0,198.916,85.565,1,1
8,10,1.25,177.362,80.733,1,1
8,10,1.5,225.207,75.478,1,1
8,10,1.75,180.729,78.598,1,1
8,10,2.0,149.557,79.164,1,1
8,10,2.25,0,77.093,1,1
8,117,0.25,0,69.953,0,0
8,117,0.5,0,68.257,0,0
8,117,0.75,0,68.626,0,0
8,117,1.0,0,73.935,0,0
8,117,1.25,150.605,73.032,0,0
8,117,1.5,0,67.862,0,0
8,117,1.75,0,67.903,0,0
8,117,2.0,0,67.625,0,0
8,117,2.25,0,68.898,0,0
8,117,2.5,0,68.392,0,0
8,11,0.25,177.597,80.936,0,0
8,11,0.5,170.676,80.604,0,0
8,11,0.75,0,79.38,0,0
8,11,1.0,0,75.867,0,0
8,11,1.25,0,73.041,0,0
8,11,1.5,0,70.053,0,0
8,11,1.75,0,67.981,0,0
8,11,2.0,0,68.343,0,0
8,11,2.25,0,68.611,0,0
8,11,2.5,0,67.869,0,0
8,11,2.75,0,68.831,0,0
8,11,3.0,0,68.881,0,0
8,111,0.25,0,70.436,1,1
8,111,0.5,0,70.569,1,1
8,111,0.75,0,69.212,1,1
8,111,1.0,0,69.214,1,1
8,111,1.25,193.009,76.931,1,1
8,111,1.5,0,68.347,1,1
8,111,1.75,213.957,71.533,1,1
8,111,2.0,0,68.252,1,1
8,111,2.25,280.985,75.098,1,1
8,111,2.5,0,78.345,1,1
8,111,2.75,273.355,84.572,1,1
8,111,3.0,0,80.104,1,1
8,111,3.25,245.177,90.309,1,1
8,111,3.5,111.646,84.202,1,1
8,111,3.75,0,72.167,1,1
8,111,4.0,0,77.037,1,1
8,111,4.25,0,80.256,1,1
8,111,4.5,0,68.859,1,1
8,111,4.75,0,87.648,1,1
8,111,5.0,0,69.201,1,1
8,111,5.25,0,72.033,1,1
8,111,5.5,0,70.503,1,1
8,111,5.75,0,69.239,1,1
8,111,6.0,0,71.087,1,1
8,111,6.25,0,70.405,1,1
8,12,0.25,0,68.65,-1,-1
8,12,0.5,0,69.243,-1,-1
8,12,0.75,0,68.07,-1,-1
8,12,1.0,0,67.852,-1,-1
8,12,1.25,0,67.63,-1,-1
8,12,1.5,0,67.213,-1,-1
8,12,1.75,0,68.132,-1,-1
8,137,0.25,0,71.505,-1,-1
8,137,0.5,0,70.813,-1,-1
8,137,0.75,0,70.049,-1,-1
8,137,1.0,0,69.511,-1,-1
8,137,1.25,0,69.21,-1,-1
8,137,1.5,0,71.178,-1,-1
8,137,1.75,0,68.839,-1,-1
8,137,2.0,0,68.061,-1,-1
8,137,2.25,0,68.806,-1,-1
8,137,2.5,0,68.364,-1,-1
8,137,2.75,0,68.035,-1,-1
8,137,3.0,0,68.63,-1,-1
8,137,3.25,0,68.511,-1,-1
8,13,0.25,0,68.525,-1,-1
8,13,0.5,0,71.552,-1,-1
8,13,0.75,0,68.376,-1,-1
8,13,1.0,0,68.386,-1,-1
8,13,1.25,0,68.174,-1,-1
8,13,1.5,0,68.633,-1,-1
8,13,1.75,0,68.572,-1,-1
8,14,0.25,0,67.68,0,0
8,14,0.5,0,68.474,0,0
8,14,0.75,0,70.558,0,0
8,14,1.0,0,69.834,0,0
8,14,1.25,0,70.007,0,0
8,14,1.5,0,67.877,0,0
8,14,1.75,0,68.361,0,0
8,14,2.0,0,68.996,0,0
8,14,2.25,0,68.307,0,0
8,15,0.25,0,72.511,0,0
8,15,0.5,0,71.05,0,0
8,15,0.75,0,71.402,0,0
8,15,1.0,0,72.15,0,0
8,15,1.25,0,70.909,0,0
8,15,1.5,0,67.955,0,0
8,15,1.75,0,68.47,0,0
8,15,2.0,0,67.74,0,0
8,15,2.25,0,68.146,0,0
8,16,0.25,0,68.866,-1,-1
8,16,0.5,0,68.554,-1,-1
8,16,0.75,0,68.256,-1,-1
8,16,1.0,0,68.603,-1,-1
8,16,1.25,0,71.713,-1,-1
8,16,1.5,0,69.21,-1,-1
8,16,1.75,0,70.241,-1,-1
8,16,2.0,0,67.801,-1,-1
8,16,2.25,0,68.546,-1,-1
8,16,2.5,0,69.078,-1,-1
8,16,2.75,0,0,-1,-1
8,123,0.25,0,70.954,-1,-1
8,123,0.5,0,68.899,-1,-1
8,123,0.75,0,69.194,-1,-1
8,123,1.0,0,69.169,-1,-1
8,123,1.25,0,67.764,-1,-1
8,123,1.5,0,67.818,-1,-1
8,123,1.75,0,68.247,-1,-1
8,123,2.0,0,68.202,-1,-1
8,17,0.25,0,69.028,-1,-1
8,17,0.5,0,70.088,-1,-1
8,17,0.75,0,72.069,-1,-1
8,17,1.0,0,71.43,-1,-1
8,17,1.25,0,70.242,-1,-1
8,17,1.5,0,68.922,-1,-1
8,17,1.75,0,69.615,-1,-1
8,17,2.0,0,68.973,-1,-1
8,17,2.25,0,68.973,-1,-1
8,17,2.5,0,69.868,-1,-1
8,17,2.75,0,68.555,-1,-1
8,17,3.0,0,68.462,-1,-1
8,17,3.25,0,67.65,-1,-1
8,18,0.25,0,67.809,0,0
8,18,0.5,0,70.58,0,0
8,18,0.75,0,72.629,0,0
8,18,1.0,153.914,77.992,0,0
8,18,1.25,136.516,73.826,0,0
8,18,1.5,0,69.497,0,0
8,18,1.75,0,68.419,0,0
8,18,2.0,0,68.205,0,0
8,18,2.25,0,67.828,0,0
8,18,2.5,0,68.503,0,0
8,18,2.75,0,67.342,0,0
8,131,0.25,0,70.32,1,1
8,131,0.5,0,77.337,1,1
8,131,0.75,0,83.77,1,1
8,131,1.0,0,83.987,1,1
8,131,1.25,0,77.207,1,1
8,131,1.5,0,76.634,1,1
8,131,1.75,0,72.733,1,1
8,131,2.0,0,68.156,1,1
8,131,2.25,0,69.031,1,1
8,131,2.5,0,68.223,1,1
8,131,2.75,0,68.321,1,1
8,131,3.0,0,68.024,1,1
8,131,3.25,0,69.189,1,1
8,19,0.25,0,68.006,-1,-1
8,19,0.5,0,67.635,-1,-1
8,19,0.75,0,68.065,-1,-1
8,19,1.0,0,67.372,-1,-1
8,19,1.25,0,68.728,-1,-1
8,19,1.5,0,68.174,-1,-1
8,20,0.25,0,69.132,-1,-1
8,20,0.5,0,69.784,-1,-1
8,20,0.75,0,68.444,-1,-1
8,20,1.0,0,68.151,-1,-1
8,20,1.25,0,68.155,-1,-1
8,20,1.5,0,68.206,-1,-1
8,20,1.75,0,68.254,-1,-1
8,20,2.0,0,68.215,-1,-1
8,20,2.25,0,68.476,-1,-1
8,20,2.5,0,68.222,-1,-1
8,20,2.75,0,67.99,-1,-1
8,20,3.0,0,69.788,-1,-1
8,20,3.25,0,70.325,-1,-1
8,20,3.5,0,71.807,-1,-1
8,139,0.25,0,68.499,1,-1
8,139,0.5,0,70.998,1,-1
8,139,0.75,0,68.399,1,-1
8,139,1.0,0,70.665,1,-1
8,139,1.25,0,69.799,1,-1
8,139,1.5,0,68.839,1,-1
8,139,1.75,0,68.377,1,-1
8,139,2.0,0,0,1,-1
8,21,0.25,224.727,82.459,1,1
8,21,0.5,174.256,85.579,1,1
8,21,0.75,221.547,81.308,1,1
8,21,1.0,0,79.184,1,1
8,21,1.25,161.562,79.701,1,1
8,21,1.5,162.03,80.34,1,1
8,21,1.75,0,69.55,1,1
8,21,2.0,0,68.154,1,1
8,21,2.25,0,67.812,1,1
8,21,2.5,0,67.915,1,1
8,21,2.75,0,67.995,1,1
8,21,3.0,0,70.327,1,1
8,102,0.25,0,69.274,-1,-1
8,102,0.5,0,68.33,-1,-1
8,102,0.75,0,67.524,-1,-1
8,102,1.0,0,67.445,-1,-1
8,102,1.25,0,67.791,-1,-1
8,102,1.5,0,0,-1,-1
8,22,0.25,0,79.813,1,1
8,22,0.5,0,74.263,1,1
8,22,0.75,0,71.509,1,1
8,22,1.0,0,71.467,1,1
8,22,1.25,0,69.012,1,1
8,22,1.5,0,68.082,1,1
8,22,1.75,0,68.326,1,1
8,22,2.0,0,68.034,1,1
8,22,2.25,0,68.719,1,1
8,23,0.25,0,71.441,-1,-1
8,23,0.5,146.774,77.614,-1,-1
8,23,0.75,0,70.138,-1,-1
8,23,1.0,0,70.802,-1,-1
8,23,1.25,0,68.189,-1,-1
8,23,1.5,0,67.946,-1,-1
8,23,1.75,0,68.884,-1,-1
8,23,2.0,0,68.028,-1,-1
8,23,2.25,0,68.331,-1,-1
8,23,2.5,0,75.654,-1,-1
8,24,0.25,0,68.511,0,0
8,24,0.5,0,72.048,0,0
8,24,0.75,0,69.428,0,0
8,24,1.0,249.607,72.06,0,0
8,24,1.25,0,68.137,0,0
8,24,1.5,0,68.371,0,0
8,24,1.75,0,67.479,0,0
8,24,2.0,0,68.637,0,0
8,24,2.25,0,69.044,0,0
8,24,2.5,0,68.68,0,0
8,24,2.75,0,68.188,0,0
8,24,3.0,0,68.372,0,0
8,24,3.25,0,69.827,0,0
8,24,3.5,0,69.141,0,0
8,25,0.25,0,68.815,-1,-1
8,25,0.5,0,67.869,-1,-1
8,25,0.75,0,69.593,-1,-1
8,25,1.0,0,68.103,-1,-1
8,25,1.25,0,68.982,-1,-1
8,25,1.5,0,67.203,-1,-1
8,25,1.75,0,67.861,-1,-1
8,25,2.0,0,67.644,-1,-1
8,25,2.25,0,73.988,-1,-1
8,103,0.25,0,67.881,-1,-1
8,103,0.5,0,69.716,-1,-1
8,103,0.75,0,68.78,-1,-1
8,103,1.0,0,67.913,-1,-1
8,103,1.25,0,68.582,-1,-1
8,103,1.5,0,68.556,-1,-1
8,103,1.75,0,68.139,-1,-1
8,103,2.0,0,67.326,-1,-1
8,103,2.25,0,69.743,-1,-1
8,26,0.25,0,73.959,-1,-1
8,26,0.5,0,70.676,-1,-1
8,26,0.75,0,73.914,-1,-1
8,26,1.0,0,70.704,-1,-1
8,26,1.25,0,69.077,-1,-1
8,26,1.5,0,69.406,-1,-1
8,26,1.75,0,71.455,-1,-1
8,26,2.0,0,71.768,-1,-1
8,26,2.25,0,71.013,-1,-1
8,26,2.5,0,70.142,-1,-1
8,26,2.75,0,69.43,-1,-1
8,26,3.0,0,68.976,-1,-1
8,26,3.25,0,69.309,-1,-1
8,26,3.5,0,86.02,-1,-1
8,26,3.75,0,70.837,-1,-1
8,26,4.0,0,81.553,-1,-1
8,26,4.25,0,68.85,-1,-1
8,26,4.5,0,68.456,-1,-1
8,26,4.75,0,69.338,-1,-1
8,26,5.0,0,69.408,-1,-1
8,26,5.25,0,68.594,-1,-1
8,26,5.5,0,67.878,-1,-1
8,27,0.25,0,70.318,1,1
8,27,0.5,219.082,77.464,1,1
8,27,0.75,0,81.186,1,1
8,27,1.0,0,83.139,1,1
8,27,1.25,143.563,83.104,1,1
8,27,1.5,0,78.244,1,1
8,27,1.75,0,74.704,1,1
8,27,2.0,0,70.987,1,1
8,27,2.25,0,68.66,1,1
8,27,2.5,0,69.069,1,1
8,27,2.75,0,68.205,1,1
8,27,3.0,0,67.321,1,1
8,108,0.25,0,67.709,-1,-1
8,108,0.5,0,67.88,-1,-1
8,108,0.75,0,69.246,-1,-1
8,108,1.0,0,68.488,-1,-1
8,108,1.25,0,68.962,-1,-1
8,108,1.5,0,68.693,-1,-1
8,108,1.75,0,69.13,-1,-1
8,108,2.0,0,68.519,-1,-1
8,108,2.25,0,67.914,-1,-1
8,108,2.5,0,67.441,-1,-1
8,108,2.75,0,68.778,-1,-1
8,28,0.25,0,68.12,0,0
8,28,0.5,0,69.944,0,0
8,28,0.75,0,68.814,0,0
8,28,1.0,207.528,74.182,0,0
8,28,1.25,0,69.343,0,0
8,28,1.5,0,69.649,0,0
8,28,1.75,0,68.075,0,0
8,28,2.0,0,71.584,0,0
8,28,2.25,0,67.871,0,0
8,28,2.5,0,67.26,0,0
8,28,2.75,0,67.084,0,0
8,28,3.0,0,67.582,0,0
8,29,0.25,207.246,78.252,1,1
8,29,0.5,0,72.524,1,1
8,29,0.75,174.31,81.897,1,1
8,29,1.0,75.887,81.266,1,1
8,29,1.25,0,87.596,1,1
8,29,1.5,137.482,78.542,1,1
8,29,1.75,0,77.006,1,1
8,29,2.0,267.001,79.178,1,1
8,29,2.25,151.538,82.566,1,1
8,29,2.5,89.149,85.087,1,1
8,29,2.75,0,86.246,1,1
8,29,3.0,204.562,88.244,1,1
8,29,3.25,0,86.191,1,1
8,29,3.5,0,83.625,1,1
9,3,0.25,0,84.887,1,1
9,3,0.5,0,77.858,1,1
9,3,0.75,0,77.195,1,1
9,3,1.0,0,77.164,1,1
9,3,1.25,119.937,79.959,1,1
9,3,1.5,0,78.782,1,1
9,3,1.75,218.977,79.631,1,1
9,3,2.0,0,79.843,1,1
9,3,2.25,0,74.741,1,1
9,3,2.5,0,75.705,1,1
9,3,2.75,0,70.259,1,1
9,3,3.0,0,68.396,1,1
9,3,3.25,0,69.773,1,1
9,3,3.5,0,68.008,1,1
9,3,3.75,0,68.491,1,1
9,3,4.0,0,72.278,1,1
9,4,0.25,0,69.849,1,1
9,4,0.5,0,76.395,1,1
9,4,0.75,0,87.162,1,1
9,4,1.0,0,84.596,1,1
9,4,1.25,0,84.021,1,1
9,4,1.5,0,88.168,1,1
9,4,1.75,0,83.47,1,1
9,4,2.0,0,83.358,1,1
9,4,2.25,0,87.794,1,1
9,4,2.5,0,81.752,1,1
9,4,2.75,0,80.593,1,1
9,4,3.0,0,83.689,1,1
9,4,3.25,0,71.861,1,1
9,4,3.5,0,69.297,1,1
9,4,3.75,0,67.903,1,1
9,4,4.0,0,68.22,1,1
9,4,4.25,0,69.815,1,1
9,4,4.5,0,69.464,1,1
9,115,0.25,290.364,84.867,1,1
9,115,0.5,0,81.923,1,1
9,115,0.75,0,83.121,1,1
9,115,1.0,0,82.894,1,1
9,115,1.25,0,79.176,1,1
9,115,1.5,0,75.295,1,1
9,115,1.75,0,73.987,1,1
9,115,2.0,0,72.369,1,1
9,115,2.25,0,70.336,1,1
9,115,2.5,0,68.919,1,1
9,115,2.75,0,69.614,1,1
9,115,3.0,0,69.58,1,1
9,115,3.25,0,69.176,1,1
9,115,3.5,0,67.801,1,1
9,115,3.75,0,67.943,1,1
9,5,0.25,0,68.265,0,-1
9,5,0.5,0,67.025,0,-1
9,5,0.75,0,67.258,0,-1
9,5,1.0,0,69.608,0,-1
9,5,1.25,0,67.715,0,-1
9,5,1.5,0,68.703,0,-1
9,5,1.75,0,70.523,0,-1
9,5,2.0,0,70.234,0,-1
9,5,2.25,0,69.36,0,-1
9,5,2.5,0,71.168,0,-1
9,5,2.75,0,69.004,0,-1
9,5,3.0,0,68.517,0,-1
9,5,3.25,0,67.55,0,-1
9,5,3.5,0,67.265,0,-1
9,5,3.75,0,67.148,0,-1
9,5,4.0,0,68.116,0,-1
9,5,4.25,0,67.925,0,-1
9,5,4.5,0,67.934,0,-1
9,5,4.75,0,67.349,0,-1
9,6,0.25,0,68.985,1,1
9,6,0.5,0,70.528,1,1
9,6,0.75,0,81.537,1,1
9,6,1.0,0,82.677,1,1
9,6,1.25,0,78.093,1,1
9,6,1.5,0,75.442,1,1
9,6,1.75,0,73.253,1,1
9,6,2.0,0,73.735,1,1
9,6,2.25,0,70.262,1,1
9,6,2.5,0,69.213,1,1
9,6,2.75,0,67.278,1,1
9,6,3.0,0,68.21,1,1
9,6,3.25,0,68.15,1,1
9,6,3.5,0,67.511,1,1
9,7,0.25,0,67.61,-1,-1
9,7,0.5,0,67.939,-1,-1
9,7,0.75,0,67.62,-1,-1
9,7,1.0,0,70.461,-1,-1
9,7,1.25,0,76.234,-1,-1
9,7,1.5,0,69.388,-1,-1
9,7,1.75,0,0,-1,-1
9,8,0.25,0,69.556,-1,-1
9,8,0.5,0,67.404,-1,-1
9,8,0.75,0,67.488,-1,-1
9,8,1.0,0,67.534,-1,-1
9,8,1.25,0,67.588,-1,-1
9,8,1.5,0,67.427,-1,-1
9,8,1.75,0,68.495,-1,-1
9,8,2.0,0,69.959,-1,-1
9,8,2.25,0,74.474,-1,-1
9,8,2.5,0,69.119,-1,-1
9,8,2.75,0,69.609,-1,-1
9,135,0.25,0,76.281,0,0
9,135,0.5,195.589,77.763,0,0
9,135,0.75,0,81.986,0,0
9,135,1.0,0,79.747,0,0
9,135,1.25,0,73.921,0,0
9,135,1.5,0,74.269,0,0
9,135,1.75,0,71.114,0,0
9,135,2.0,0,68.876,0,0
9,135,2.25,0,68.054,0,0
9,135,2.5,0,67.913,0,0
9,135,2.75,0,68.122,0,0
9,135,3.0,0,72.934,0,0
9,135,3.25,0,70.075,0,0
9,135,3.5,0,0,0,0
9,9,0.25,0,68.417,-1,-1
9,9,0.5,0,68.37,-1,-1
9,9,0.75,0,68.951,-1,-1
9,9,1.0,0,66.734,-1,-1
9,9,1.25,0,68.58,-1,-1
9,9,1.5,0,68.253,-1,-1
9,9,1.75,0,70.69,-1,-1
9,9,2.0,268.809,76.887,-1,-1
9,9,2.25,0,69.227,-1,-1
9,9,2.5,0,67.945,-1,-1
9,9,2.75,0,67.677,-1,-1
9,9,3.0,0,67.477,-1,-1
9,9,3.25,0,67.326,-1,-1
9,9,3.5,0,67.492,-1,-1
9,9,3.75,0,67.258,-1,-1
9,9,4.0,0,68.359,-1,-1
9,9,4.25,0,67.411,-1,-1
9,9,4.5,0,68.055,-1,-1
9,9,4.75,0,67.734,-1,-1
9,9,5.0,0,70.723,-1,-1
9,9,5.25,0,69.119,-1,-1
9,10,0.25,0,69.695,0,0
9,10,0.5,0,71.943,0,0
9,10,0.75,287.54,72.716,0,0
9,10,1.0,0,67.956,0,0
9,10,1.25,0,68.571,0,0
9,10,1.5,0,67.397,0,0
9,10,1.75,0,67.755,0,0
9,10,2.0,0,68.636,0,0
9,10,2.25,0,67.704,0,0
9,10,2.5,0,67.765,0,0
9,10,2.75,0,67.754,0,0
9,117,0.25,0,67.758,-1,-1
9,117,0.5,0,67.452,-1,-1
9,117,0.75,0,67.692,-1,-1
9,117,1.0,0,68.235,-1,-1
9,117,1.25,0,67.351,-1,-1
9,117,1.5,0,68.826,-1,-1
9,117,1.75,0,67.336,-1,-1
9,117,2.0,0,67.773,-1,-1
9,11,0.25,211.361,78.964,1,1
9,11,0.5,156.305,83.792,1,1
9,11,0.75,184.228,88.048,1,1
9,11,1.0,0,84.84,1,1
9,11,1.25,0,82.11,1,1
9,11,1.5,0,81.712,1,1
9,11,1.75,0,77.929,1,1
9,11,2.0,230.568,74.889,1,1
9,11,2.25,0,70.666,1,1
9,11,2.5,0,69.92,1,1
9,11,2.75,0,68.325,1,1
9,11,3.0,0,68.104,1,1
9,11,3.25,0,68.23,1,1
9,111,0.25,0,68.547,-1,-1
9,111,0.5,0,70.612,-1,-1
9,111,0.75,0,70.286,-1,-1
9,111,1.0,0,68.581,-1,-1
9,111,1.25,0,67.585,-1,-1
9,111,1.5,0,67.645,-1,-1
9,111,1.75,0,68.195,-1,-1
9,111,2.0,0,67.952,-1,-1
9,111,2.25,0,69.079,-1,-1
9,111,2.5,0,70.922,-1,-1
9,12,0.25,0,72.233,-1,-1
9,12,0.5,0,69.141,-1,-1
9,12,0.75,0,73.152,-1,-1
9,12,1.0,0,68.841,-1,-1
9,12,1.25,0,74.501,-1,-1
9,12,1.5,0,69.064,-1,-1
9,12,1.75,0,69.878,-1,-1
9,12,2.0,0,68.389,-1,-1
9,12,2.25,0,67.738,-1,-1
9,12,2.5,0,68.205,-1,-1
9,137,0.25,240.497,81.165,-1,-1
9,137,0.5,0,70.381,-1,-1
9,137,0.75,0,69.421,-1,-1
9,137,1.0,0,70.124,-1,-1
9,137,1.25,0,78.067,-1,-1
9,137,1.5,0,74.787,-1,-1
9,137,1.75,0,72.856,-1,-1
9,137,2.0,0,68.339,-1,-1
9,137,2.25,0,67.939,-1,-1
9,137,2.5,0,68.273,-1,-1
9,137,2.75,0,68.09,-1,-1
9,137,3.0,0,68.17,-1,-1
9,137,3.25,0,69.183,-1,-1
9,13,0.25,0,68.543,-1,-1
9,13,0.5,0,67.402,-1,-1
9,13,0.75,0,68.343,-1,-1
9,13,1.0,0,68.302,-1,-1
9,13,1.25,0,69.404,-1,-1
9,13,1.5,0,70.841,-1,-1
9,13,1.75,0,69.636,-1,-1
9,14,0.25,0,69.352,-1,-1
9,14,0.5,0,68.421,-1,-1
9,14,0.75,0,67.743,-1,-1
9,14,1.0,0,68.177,-1,-1
9,14,1.25,0,66.928,-1,-1
9,14,1.5,0,67.033,-1,-1
9,15,0.25,0,67.61,1,1
9,15,0.5,0,77.888,1,1
9,15,0.75,0,80.068,1,1
9,15,1.0,0,82.447,1,1
9,15,1.25,0,80.703,1,1
9,15,1.5,0,76.623,1,1
9,15,1.75,0,73.712,1,1
9,15,2.0,0,72.49,1,1
9,15,2.25,0,68.678,1,1
9,15,2.5,0,66.911,1,1
9,15,2.75,0,67.461,1,1
9,15,3.0,0,68.137,1,1
9,16,0.25,0,68.514,-1,-1
9,16,0.5,0,68.11,-1,-1
9,16,0.75,0,69.109,-1,-1
9,16,1.0,0,68.164,-1,-1
9,16,1.25,0,67.444,-1,-1
9,16,1.5,0,68.298,-1,-1
9,16,1.75,0,68.807,-1,-1
9,16,2.0,0,68.487,-1,-1
9,122,0.25,0,68.299,0,0
9,122,0.5,0,67.496,0,0
9,122,0.75,0,69.8,0,0
9,122,1.0,0,73.114,0,0
9,122,1.25,295.433,75.609,0,0
9,122,1.5,0,70.37,0,0
9,122,1.75,0,69.983,0,0
9,122,2.0,0,69.838,0,0
9,122,2.25,0,69.463,0,0
9,122,2.5,0,74.557,0,0
9,122,2.75,0,68.549,0,0
9,17,0.25,0,68.291,0,-1
9,17,0.5,0,73.648,0,-1
9,17,0.75,0,70.583,0,-1
9,17,1.0,0,68.048,0,-1
9,17,1.25,0,68.238,0,-1
9,17,1.5,0,68.645,0,-1
9,17,1.75,0,66.464,0,-1
9,17,2.0,0,69.09,0,-1
9,17,2.25,0,68.394,0,-1
9,17,2.5,0,68.625,0,-1
9,17,2.75,0,68.138,0,-1
9,17,3.0,0,68.36,0,-1
9,18,0.25,0,68.905,0,0
9,18,0.5,224.334,80.442,0,0
9,18,0.75,0,70.985,0,0
9,18,1.0,0,69.278,0,0
9,18,1.25,0,67.926,0,0
9,18,1.5,0,70.275,0,0
9,18,1.75,0,68.211,0,0
9,18,2.0,0,68.256,0,0
9,18,2.25,0,67.666,0,0
9,18,2.5,0,0,0,0
9,129,0.25,0,87.754,1,1
9,129,0.5,228.69,88.407,1,1
9,129,0.75,219.423,79.737,1,1
9,129,1.0,0,77.362,1,1
9,129,1.25,0,72.419,1,1
9,129,1.5,0,70.444,1,1
9,129,1.75,0,70.46,1,1
9,129,2.0,0,68.237,1,1
9,129,2.25,0,68.091,1,1
9,129,2.5,0,67.796,1,1
9,129,2.75,0,68.297,1,1
9,129,3.0,0,69.027,1,1
9,19,0.25,0,67.583,-1,-1
9,19,0.5,0,68.52,-1,-1
9,19,0.75,0,68.89,-1,-1
9,19,1.0,0,67.611,-1,-1
9,19,1.25,0,67.374,-1,-1
9,19,1.5,0,67.279,-1,-1
9,19,1.75,0,67.694,-1,-1
9,20,0.25,0,70.066,-1,-1
9,20,0.5,0,68.432,-1,-1
9,20,0.75,0,68.396,-1,-1
9,20,1.0,0,68.926,-1,-1
9,20,1.25,0,70.207,-1,-1
9,20,1.5,0,69.896,-1,-1
9,20,1.75,0,72.51,-1,-1
9,20,2.0,0,70.209,-1,-1
9,20,2.25,135.91,74.399,-1,-1
9,20,2.5,0,72.47,-1,-1
9,20,2.75,0,68.5,-1,-1
9,20,3.0,0,69.679,-1,-1
9,20,3.25,0,68.268,-1,-1
9,140,0.25,0,68.568,0,0
9,140,0.5,0,67.952,0,0
9,140,0.75,0,80.864,0,0
9,140,1.0,167.087,82.215,0,0
9,140,1.25,171.178,73.4,0,0
9,140,1.5,0,78.268,0,0
9,140,1.75,0,75.828,0,0
9,140,2.0,0,76.388,0,0
9,140,2.25,0,72.809,0,0
9,140,2.5,0,73.126,0,0
9,140,2.75,0,72.074,0,0
9,140,3.0,0,69.919,0,0
9,140,3.25,0,70.161,0,0
9,140,3.5,0,86.975,0,0
9,21,0.25,0,72.305,-1,-1
9,21,0.5,0,72.54,-1,-1
9,21,0.75,0,69.587,-1,-1
9,21,1.0,0,70.362,-1,-1
9,21,1.25,0,69.565,-1,-1
9,21,1.5,0,68.257,-1,-1
9,21,1.75,0,68.441,-1,-1
9,21,2.0,0,68.701,-1,-1
9,21,2.25,0,70.229,-1,-1
9,21,2.5,0,68.475,-1,-1
9,21,2.75,0,69.622,-1,-1
9,21,3.0,0,67.936,-1,-1
9,21,3.25,0,68.592,-1,-1
9,21,3.5,0,68.098,-1,-1
9,21,3.75,0,73.045,-1,-1
9,102,0.25,0,68.972,-1,-1
9,102,0.5,0,70.176,-1,-1
9,102,0.75,0,67.686,-1,-1
9,102,1.0,0,67.972,-1,-1
9,102,1.25,0,68.485,-1,-1
9,102,1.5,0,67.674,-1,-1
9,102,1.75,0,68.638,-1,-1
9,22,0.25,0,69.251,-1,-1
9,22,0.5,0,69.353,-1,-1
9,22,0.75,0,70.754,-1,-1
9,22,1.0,0,67.047,-1,-1
9,22,1.25,0,68.582,-1,-1
9,22,1.5,0,67.544,-1,-1
9,22,1.75,0,67.321,-1,-1
9,22,2.0,0,68.039,-1,-1
9,22,2.25,0,68.926,-1,-1
9,23,0.25,0,67.587,0,0
9,23,0.5,0,69.152,0,0
9,23,0.75,0,68.18,0,0
9,23,1.0,0,69.135,0,0
9,23,1.25,0,78.49,0,0
9,23,1.5,0,71.798,0,0
9,23,1.75,0,72.171,0,0
9,23,2.0,208.507,81.526,0,0
9,23,2.25,0,68.663,0,0
9,23,2.5,0,69.298,0,0
9,23,2.75,0,68.79,0,0
9,29,0.25,0,70.568,1,1
9,29,0.5,0,77.65,1,1
9,29,0.75,0,68.87,1,1
9,29,1.0,0,69.499,1,1
9,29,1.25,0,67.015,1,1
9,29,1.5,0,69.848,1,1
9,29,1.75,0,68.982,1,1
9,29,2.0,0,68.89,1,1
9,29,2.25,0,72.196,1,1
9,29,2.5,0,79.27,1,1
9,29,2.75,0,84.038,1,1
9,29,3.0,0,88.435,1,1
9,29,3.25,0,89.719,1,1
9,29,3.5,0,86.197,1,1
9,29,3.75,0,84.056,1,1
9,29,4.0,0,88.567,1,1
9,29,4.25,0,79.898,1,1
9,29,4.5,0,77.896,1,1
9,29,4.75,0,87.678,1,1
9,29,5.0,0,86.326,1,1
9,29,5.25,0,84.409,1,1
9,29,5.5,0,83.289,1,1
9,29,5.75,0,75.078,1,1
10,3,0.25,0,67.933,1,1
10,3,0.5,0,73.107,1,1
10,3,0.75,0,73.24,1,1
10,3,1.0,0,73.672,1,1
10,3,1.25,0,67.322,1,1
